LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,SequenceID,BlockId,HasBlockId,ContentLength,TokenCount,Label,HasGroundTruth,EventTemplateCode,TemplateFrequency,ComponentFrequency,LevelFrequency,BlockFrequency,IsRareTemplate,PrevSameTemplate,PrevSameComponent,WindowTemplateUniques,SequenceDelta,anomaly_score,anomaly_threshold,is_anomaly,rank,dbscan_is_anomaly,detector_agreement
1778,81111,81938,23963,INFO,dfs.DataNode$PacketResponder,Received block blk_8655748951361667770 of size 67108864 from /10.251.109.236,E11,Received block blk_<*> of size <*> from /<*>,1777,blk_8655748951361667770,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,7.0,1.0,0.3309634567490793,0.3595655632374373,0,1392,1,0
1779,81111,81954,24553,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8487226415276391460 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1778,blk_8487226415276391460,1,63,6,Unknown,0,9,311,603,1920,1,0,0,1,7.0,1.0,0.32961947014890347,0.3595655632374373,0,1548,1,0
1780,81111,82005,23974,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8162657657061473938 src: /10.251.26.131:35484 dest: /10.251.26.131:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1779,blk_-8162657657061473938,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,7.0,1.0,0.331427584325338,0.3595655632374373,0,1359,1,0
1781,81111,82039,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_-4970213618915792510 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1780,blk_-4970213618915792510,1,120,11,Unknown,0,3,314,659,1920,1,0,0,0,7.0,1.0,0.33778898681355274,0.3595655632374373,0,979,1,0
1782,81111,82108,24348,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9034824096129858680 src: /10.250.6.223:45371 dest: /10.250.6.223:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1781,blk_9034824096129858680,1,90,7,Unknown,0,12,292,454,1920,1,0,0,0,7.0,1.0,0.33607254602600617,0.3595655632374373,0,1065,1,0
1783,81111,82322,24292,INFO,dfs.DataNode$PacketResponder,Received block blk_-4775386099844009890 of size 67108864 from /10.251.107.19,E11,Received block blk_<*> of size <*> from /<*>,1782,blk_-4775386099844009890,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,7.0,1.0,0.33192881491079945,0.3595655632374373,0,1323,1,0
1784,81111,82527,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001049_0/part-01049. blk_-1533191386601391937,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1783,blk_-1533191386601391937,1,132,4,Unknown,0,4,115,659,1920,1,1,0,0,8.0,1.0,0.3596105170656539,0.3595655632374373,1,100,1,1
1785,81111,82528,24365,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2096199637324483321 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1784,blk_2096199637324483321,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,7.0,1.0,0.3308996886462167,0.3595655632374373,0,1398,1,0
1786,81111,82541,24284,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3433046099598424314 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1785,blk_3433046099598424314,1,63,6,Unknown,0,9,311,603,1920,1,0,1,1,7.0,1.0,0.33393373063179327,0.3595655632374373,0,1196,1,0
1787,81111,82650,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_4170936278386288557 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1786,blk_4170936278386288557,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,7.0,1.0,0.3480534404374946,0.3595655632374373,0,370,1,0
1788,81111,82730,24531,INFO,dfs.DataNode$PacketResponder,Received block blk_-3023983271692989109 of size 67108864 from /10.251.110.68,E11,Received block blk_<*> of size <*> from /<*>,1787,blk_-3023983271692989109,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,6.0,1.0,0.33103208096948755,0.3595655632374373,0,1385,1,0
1789,81111,82809,24442,INFO,dfs.DataNode$DataXceiver,Receiving block blk_469126362137371425 src: /10.251.199.245:53897 dest: /10.251.199.245:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1788,blk_469126362137371425,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,6.0,1.0,0.33211719992221866,0.3595655632374373,0,1316,1,0
1790,81111,82902,24331,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3922791077126964673 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1789,blk_3922791077126964673,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.3271673538536573,0.3595655632374373,0,1823,1,0
1791,81111,82952,24363,INFO,dfs.DataNode$PacketResponder,Received block blk_5813923864071791162 of size 67108864 from /10.251.125.193,E11,Received block blk_<*> of size <*> from /<*>,1790,blk_5813923864071791162,1,76,8,Unknown,0,10,292,603,1920,1,0,0,1,5.0,1.0,0.32749141059242143,0.3595655632374373,0,1795,1,0
1792,81111,82955,24432,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7412933088374169877 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1791,blk_7412933088374169877,1,63,6,Unknown,0,9,311,603,1920,1,0,0,1,5.0,1.0,0.32755288411273475,0.3595655632374373,0,1783,1,0
1793,81111,83120,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_-3888538223380979891 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1792,blk_-3888538223380979891,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3495321763842041,0.3595655632374373,0,311,1,0
1794,81111,83143,24261,INFO,dfs.DataNode$PacketResponder,Received block blk_-5970165518655489569 of size 67108864 from /10.250.14.196,E11,Received block blk_<*> of size <*> from /<*>,1793,blk_-5970165518655489569,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3310786550063737,0.3595655632374373,0,1382,1,0
1795,81111,83148,24344,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7319442762668598889 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1794,blk_-7319442762668598889,1,64,6,Unknown,0,9,311,603,1920,1,0,0,1,5.0,1.0,0.32717639338995935,0.3595655632374373,0,1822,1,0
1796,81111,83212,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_000973_0/part-00973. blk_5844313985011885282,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1795,blk_5844313985011885282,1,131,4,Unknown,0,4,115,659,1920,1,1,0,0,5.0,1.0,0.3561509894517478,0.3595655632374373,0,172,1,0
1797,81111,83219,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0/part-01348. blk_4531288786306744275,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1796,blk_4531288786306744275,1,131,4,Unknown,0,4,115,659,1920,1,1,1,1,5.0,1.0,0.36062460749370573,0.3595655632374373,1,90,1,1
1798,81111,83336,24444,INFO,dfs.DataNode$PacketResponder,Received block blk_-3845286823494684378 of size 67108864 from /10.251.107.196,E11,Received block blk_<*> of size <*> from /<*>,1797,blk_-3845286823494684378,1,77,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.32886748895169,0.3595655632374373,0,1634,1,0
1799,81111,83338,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6170586659371027531 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1798,blk_6170586659371027531,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3394665020441586,0.3595655632374373,0,912,1,0
1800,81111,83418,24490,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-808401720390253471 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1799,blk_-808401720390253471,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.33040414856346606,0.3595655632374373,0,1459,1,0
1801,81111,83426,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_1447281351164457761 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1800,blk_1447281351164457761,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3390174428898023,0.3595655632374373,0,934,1,0
1802,81111,83427,24635,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7911408976820434495 src: /10.251.42.191:35834 dest: /10.251.42.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1801,blk_-7911408976820434495,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3411459587095015,0.3595655632374373,0,822,1,0
1803,81111,83439,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_-5455316994110506037 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1802,blk_-5455316994110506037,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3351847601223367,0.3595655632374373,0,1113,1,0
1804,81111,83443,24635,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-917268749136585019 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1803,blk_-917268749136585019,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.3289897283855263,0.3595655632374373,0,1617,1,0
1805,81111,83506,24609,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1122812501843755360 src: /10.251.198.196:51036 dest: /10.251.198.196:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1804,blk_1122812501843755360,1,94,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3349351661810612,0.3595655632374373,0,1126,1,0
1806,81111,83742,24575,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5983149244832683042 src: /10.251.42.191:52748 dest: /10.251.42.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1805,blk_5983149244832683042,1,92,7,Unknown,0,12,292,454,1920,1,0,1,1,5.0,1.0,0.34196250429743724,0.3595655632374373,0,764,1,0
1807,81111,83753,24539,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5263787695149681326 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1806,blk_-5263787695149681326,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.32837732923004004,0.3595655632374373,0,1691,1,0
1808,81111,83755,24394,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5781019224640206392 src: /10.250.11.194:37060 dest: /10.250.11.194:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1807,blk_5781019224640206392,1,92,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.33318955036790293,0.3595655632374373,0,1255,1,0
1809,81111,83839,24534,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4786794545180705888 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1808,blk_4786794545180705888,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.3284903404109142,0.3595655632374373,0,1673,1,0
1810,81111,83839,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_1303107722036031233 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1809,blk_1303107722036031233,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3391674541134107,0.3595655632374373,0,928,1,0
1811,81111,83955,24547,INFO,dfs.DataNode$PacketResponder,Received block blk_4539833452749813987 of size 67108864 from /10.251.42.16,E11,Received block blk_<*> of size <*> from /<*>,1810,blk_4539833452749813987,1,74,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.333229157749757,0.3595655632374373,0,1246,1,0
1812,81111,84003,24758,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_703387617548630438 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1811,blk_703387617548630438,1,62,6,Unknown,0,9,311,603,1920,1,0,0,1,5.0,1.0,0.32839798844697166,0.3595655632374373,0,1689,1,0
1813,81111,84102,24677,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5689516499354445029 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1812,blk_5689516499354445029,1,63,6,Unknown,0,9,311,603,1920,1,0,1,1,5.0,1.0,0.33002839274973994,0.3595655632374373,0,1497,1,0
1814,81111,84148,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_-4595094649363595358 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1813,blk_-4595094649363595358,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3500182718378537,0.3595655632374373,0,293,1,0
1815,81111,84149,24657,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1733026139299872187 src: /10.251.29.239:52800 dest: /10.251.29.239:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1814,blk_-1733026139299872187,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3293207056835375,0.3595655632374373,0,1585,1,0
1816,81111,84214,24555,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1910608563003942187 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1815,blk_-1910608563003942187,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.32822483150042364,0.3595655632374373,0,1705,1,0
1817,81111,84228,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001394_0/part-01394. blk_-1101091099241306483,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1816,blk_-1101091099241306483,1,132,4,Unknown,0,4,115,659,1920,1,1,0,0,5.0,1.0,0.3548806819578452,0.3595655632374373,0,200,1,0
1818,81111,84233,24661,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7901008236334420364 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1817,blk_7901008236334420364,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.32848711137215525,0.3595655632374373,0,1674,1,0
1819,81111,84322,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_2119401975697524206 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1818,blk_2119401975697524206,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.35014311958029254,0.3595655632374373,0,287,1,0
1820,81111,84405,24786,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6204056282927975796 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1819,blk_6204056282927975796,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.3267838523098237,0.3595655632374373,0,1859,1,0
1821,81111,84423,24772,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_215466486430758887 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1820,blk_215466486430758887,1,62,6,Unknown,0,9,311,603,1920,1,0,1,1,5.0,1.0,0.3295854058060377,0.3595655632374373,0,1555,1,0
1822,81111,84619,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001736_0/part-01736. blk_-3055230140330616860,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1821,blk_-3055230140330616860,1,132,4,Unknown,0,4,115,659,1920,1,1,0,0,5.0,1.0,0.35589741160566013,0.3595655632374373,0,179,1,0
1823,81111,84721,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_4473390551542202999 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1822,blk_4473390551542202999,1,121,11,Unknown,0,3,314,659,1920,1,0,0,1,5.0,1.0,0.34043654406661544,0.3595655632374373,0,871,1,0
1824,81111,84728,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001649_0/part-01649. blk_-5581540863377925517,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1823,blk_-5581540863377925517,1,132,4,Unknown,0,4,115,659,1920,1,1,0,1,5.0,1.0,0.3581446417886992,0.3595655632374373,0,125,1,0
1825,81111,84732,24650,INFO,dfs.DataNode$PacketResponder,Received block blk_7864850143895703065 of size 67108864 from /10.251.107.98,E11,Received block blk_<*> of size <*> from /<*>,1824,blk_7864850143895703065,1,75,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3282651232522736,0.3595655632374373,0,1702,1,0
1826,81111,84757,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_423916008836295480 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1825,blk_423916008836295480,1,119,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3408522126577862,0.3595655632374373,0,838,1,0
1827,81111,84759,24704,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2166777223671724319 src: /10.251.214.175:52741 dest: /10.251.214.175:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1826,blk_2166777223671724319,1,94,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3369181745934553,0.3595655632374373,0,1017,1,0
1828,81111,84818,25055,INFO,dfs.DataNode$PacketResponder,Received block blk_4031738712701565209 of size 67108864 from /10.251.199.150,E11,Received block blk_<*> of size <*> from /<*>,1827,blk_4031738712701565209,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3274268672622826,0.3595655632374373,0,1802,1,0
1829,81111,84831,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001940_0/part-01940. blk_1910319264393500537,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1828,blk_1910319264393500537,1,131,4,Unknown,0,4,115,659,1920,1,1,0,0,5.0,1.0,0.3602029556704422,0.3595655632374373,1,94,1,1
1830,81111,84842,24787,INFO,dfs.DataNode$PacketResponder,Received block blk_-8789402864074203800 of size 67108864 from /10.251.193.224,E11,Received block blk_<*> of size <*> from /<*>,1829,blk_-8789402864074203800,1,77,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3307303463880192,0.3595655632374373,0,1414,1,0
1831,81111,84906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_5733038550092620376 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1830,blk_5733038550092620376,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.34484932237942245,0.3595655632374373,0,578,1,0
1832,81111,85059,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001642_0/part-01642. blk_8215843708467112607,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1831,blk_8215843708467112607,1,131,4,Unknown,0,4,115,659,1920,1,1,0,1,5.0,1.0,0.35820947921771795,0.3595655632374373,0,120,1,0
1833,81111,85146,24834,INFO,dfs.DataNode$PacketResponder,Received block blk_-954856062493437881 of size 67108864 from /10.251.106.10,E11,Received block blk_<*> of size <*> from /<*>,1832,blk_-954856062493437881,1,75,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3297039830783884,0.3595655632374373,0,1540,1,0
1834,81111,85221,24607,INFO,dfs.DataNode$PacketResponder,Received block blk_241585185788373386 of size 67108864 from /10.251.111.80,E11,Received block blk_<*> of size <*> from /<*>,1833,blk_241585185788373386,1,74,8,Unknown,0,10,292,603,1920,1,0,1,1,5.0,1.0,0.3294977830746968,0.3595655632374373,0,1566,1,0
1835,81111,85351,24958,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3808164640986377400 src: /10.251.75.79:36685 dest: /10.251.75.79:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1834,blk_3808164640986377400,1,90,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.33250829139946947,0.3595655632374373,0,1292,1,0
1836,81111,85429,25314,INFO,dfs.DataNode$PacketResponder,Received block blk_-6719337521981113643 of size 3538321 from /10.250.15.198,E11,Received block blk_<*> of size <*> from /<*>,1835,blk_-6719337521981113643,1,75,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3352347522941677,0.3595655632374373,0,1109,1,0
1837,81111,85432,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_-23492739449820023 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1836,blk_-23492739449820023,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3356994094821455,0.3595655632374373,0,1085,1,0
1838,81111,85502,24832,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8969188698416564850 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1837,blk_-8969188698416564850,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.3285591274113189,0.3595655632374373,0,1666,1,0
1839,81111,85529,24695,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5144548163293169177 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1838,blk_-5144548163293169177,1,64,6,Unknown,0,9,311,603,1920,1,0,1,1,5.0,1.0,0.3326299360523236,0.3595655632374373,0,1282,1,0
1840,81111,85620,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-2895171018912807248 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1839,blk_-2895171018912807248,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.33484542448722554,0.3595655632374373,0,1134,1,0
1841,81111,85634,24881,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5892603381347650390 src: /10.250.14.143:57484 dest: /10.250.14.143:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1840,blk_-5892603381347650390,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3335414915887544,0.3595655632374373,0,1218,1,0
1842,81111,85634,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007. blk_7908524857056299716,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1841,blk_7908524857056299716,1,131,4,Unknown,0,4,115,659,1920,1,1,0,0,5.0,1.0,0.36077534727225635,0.3595655632374373,1,89,1,1
1843,81111,85859,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3492869167398569662 is added to invalidSet of 10.250.5.161:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1842,blk_3492869167398569662,1,94,9,Unknown,0,5,224,659,1920,1,0,0,1,6.0,1.0,0.3404121005319834,0.3595655632374373,0,876,1,0
1844,81111,85906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3894803026385053344 is added to invalidSet of 10.251.43.21:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1843,blk_-3894803026385053344,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.33748711166008816,0.3595655632374373,0,991,1,0
1845,81111,85906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7873581794069372986 is added to invalidSet of 10.251.194.147:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1844,blk_-7873581794069372986,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.33672454647297845,0.3595655632374373,0,1029,1,0
1846,81111,85907,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2060553104861908174 is added to invalidSet of 10.251.201.204:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1845,blk_2060553104861908174,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.3417640307760957,0.3595655632374373,0,780,1,0
1847,81111,85909,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6783506473540833076 is added to invalidSet of 10.251.202.209:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1846,blk_-6783506473540833076,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.3378268444543765,0.3595655632374373,0,975,1,0
1848,81111,85910,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8863130543753323383 is added to invalidSet of 10.251.123.1:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1847,blk_-8863130543753323383,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.33689694856731345,0.3595655632374373,0,1019,1,0
1849,81111,85911,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8769398708439834546 is added to invalidSet of 10.251.127.243:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1848,blk_-8769398708439834546,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.3373838616305697,0.3595655632374373,0,997,1,0
1850,81111,85912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3316519570098743145 is added to invalidSet of 10.251.70.211:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1849,blk_-3316519570098743145,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.3375777155968039,0.3595655632374373,0,988,1,0
